date,user,stats
2018-12-26 00:00:00+00:00,174.223.138.14,12
2018-12-26 00:00:00+00:00,175.130.248.159,17
2018-12-26 00:00:00+00:00,177.222.35.94,14
2018-12-26 00:00:00+00:00,181.174.210.30,13
2018-12-26 00:00:00+00:00,181.3.150.108,22
2018-12-26 00:00:00+00:00,182.207.234.107,18
2018-12-26 00:00:00+00:00,185.97.78.205,11
2018-12-26 00:00:00+00:00,186.150.208.15,17
2018-12-26 00:00:00+00:00,187.84.244.71,21
2018-12-26 00:00:00+00:00,191.114.88.253,17
2018-12-26 00:00:00+00:00,193.227.70.253,17
2018-12-26 00:00:00+00:00,197.177.206.208,16
2018-12-26 00:00:00+00:00,201.148.97.84,17
2018-12-26 00:00:00+00:00,201.255.63.155,16
2018-12-26 00:00:00+00:00,202.221.55.7,12
2018-12-26 00:00:00+00:00,203.110.35.219,19
2018-12-26 00:00:00+00:00,206.88.168.99,14
2018-12-26 00:00:00+00:00,211.202.75.253,19
2018-12-26 00:00:00+00:00,217.96.210.40,18
2018-12-26 00:00:00+00:00,22.107.140.56,19
2018-12-26 00:00:00+00:00,220.230.164.14,13
2018-12-26 00:00:00+00:00,221.108.126.35,16
2018-12-26 00:00:00+00:00,23.119.155.215,18
2018-12-26 00:00:00+00:00,23.40.125.144,6
2018-12-26 00:00:00+00:00,25.107.35.94,23
2018-12-26 00:00:00+00:00,27.207.164.39,10
2018-12-26 00:00:00+00:00,31.162.227.64,16
2018-12-26 00:00:00+00:00,34.201.113.202,13
2018-12-26 00:00:00+00:00,36.36.207.253,21
2018-12-26 00:00:00+00:00,37.57.120.48,14
2018-12-26 00:00:00+00:00,37.7.121.156,19
2018-12-26 00:00:00+00:00,40.214.13.214,8
2018-12-26 00:00:00+00:00,41.154.115.150,10
2018-12-26 00:00:00+00:00,41.234.55.83,15
2018-12-26 00:00:00+00:00,41.59.52.88,17
2018-12-26 00:00:00+00:00,42.23.81.184,21
2018-12-26 00:00:00+00:00,43.107.222.115,20
2018-12-26 00:00:00+00:00,44.72.236.174,18
2018-12-26 00:00:00+00:00,45.106.137.165,12
2018-12-26 00:00:00+00:00,45.216.6.56,18
2018-12-26 00:00:00+00:00,49.115.186.115,14
2018-12-26 00:00:00+00:00,5.140.49.118,11
2018-12-26 00:00:00+00:00,51.175.36.168,17
2018-12-26 00:00:00+00:00,54.248.21.144,12
2018-12-26 00:00:00+00:00,56.54.75.73,17
2018-12-26 00:00:00+00:00,62.124.59.225,18
2018-12-26 00:00:00+00:00,64.191.151.171,13
2018-12-26 00:00:00+00:00,64.210.23.133,13
2018-12-26 00:00:00+00:00,65.92.141.91,16
2018-12-26 00:00:00+00:00,66.180.29.119,16
2018-12-26 00:00:00+00:00,72.173.236.75,24
2018-12-26 00:00:00+00:00,74.61.34.240,16
2018-12-26 00:00:00+00:00,74.72.3.11,11
2018-12-26 00:00:00+00:00,78.8.90.35,24
2018-12-26 00:00:00+00:00,84.63.254.134,17
2018-12-26 00:00:00+00:00,86.28.251.204,14
2018-12-26 00:00:00+00:00,95.236.77.137,12
2018-12-26 00:00:00+00:00,99.148.192.178,22
2018-12-26 00:00:00+00:00,99.241.75.167,20
2018-12-27 00:00:00+00:00,109.201.179.213,13
2018-12-27 00:00:00+00:00,11.169.218.205,15
2018-12-27 00:00:00+00:00,110.73.251.15,11
2018-12-27 00:00:00+00:00,115.142.80.81,10
2018-12-27 00:00:00+00:00,119.58.222.225,11
2018-12-27 00:00:00+00:00,121.59.236.28,6
2018-12-27 00:00:00+00:00,125.154.72.104,9
2018-12-27 00:00:00+00:00,126.16.112.189,9
2018-12-27 00:00:00+00:00,128.113.167.198,11
2018-12-27 00:00:00+00:00,13.20.18.167,11
2018-12-27 00:00:00+00:00,130.210.163.155,8
2018-12-27 00:00:00+00:00,132.97.122.253,13
2018-12-27 00:00:00+00:00,134.104.124.65,23
2018-12-27 00:00:00+00:00,139.112.17.162,19
2018-12-27 00:00:00+00:00,139.19.55.157,8
2018-12-27 00:00:00+00:00,141.94.113.19,13
2018-12-27 00:00:00+00:00,142.199.105.88,12
2018-12-27 00:00:00+00:00,151.185.3.142,11
2018-12-27 00:00:00+00:00,156.194.52.253,9
2018-12-27 00:00:00+00:00,156.204.37.13,10
2018-12-27 00:00:00+00:00,158.145.155.49,17
2018-12-27 00:00:00+00:00,159.176.195.37,16
2018-12-27 00:00:00+00:00,16.16.121.93,14
2018-12-27 00:00:00+00:00,163.115.35.60,11
2018-12-27 00:00:00+00:00,164.188.162.177,12
2018-12-27 00:00:00+00:00,164.78.252.131,12
2018-12-27 00:00:00+00:00,166.14.151.170,17
2018-12-27 00:00:00+00:00,166.238.130.178,12
2018-12-27 00:00:00+00:00,169.203.151.189,18
2018-12-27 00:00:00+00:00,17.195.164.174,15
2018-12-27 00:00:00+00:00,171.10.122.226,12
2018-12-27 00:00:00+00:00,172.124.58.22,14
2018-12-27 00:00:00+00:00,173.85.99.87,14
2018-12-27 00:00:00+00:00,178.77.46.20,10
2018-12-27 00:00:00+00:00,181.98.0.17,15
2018-12-27 00:00:00+00:00,184.3.71.15,11
2018-12-27 00:00:00+00:00,186.146.190.174,16
2018-12-27 00:00:00+00:00,187.159.35.153,8
2018-12-27 00:00:00+00:00,189.149.229.47,11
2018-12-27 00:00:00+00:00,19.115.92.44,10
2018-12-27 00:00:00+00:00,190.83.164.179,11
2018-12-27 00:00:00+00:00,192.152.227.79,18
2018-12-27 00:00:00+00:00,197.164.210.10,13
2018-12-27 00:00:00+00:00,199.167.151.55,11
2018-12-27 00:00:00+00:00,199.204.96.159,11
2018-12-27 00:00:00+00:00,201.201.215.120,10
2018-12-27 00:00:00+00:00,202.205.156.186,7
2018-12-27 00:00:00+00:00,206.60.3.16,13
2018-12-27 00:00:00+00:00,207.167.189.16,11
2018-12-27 00:00:00+00:00,209.108.69.163,14
2018-12-27 00:00:00+00:00,209.76.164.58,9
2018-12-27 00:00:00+00:00,210.230.28.140,14
2018-12-27 00:00:00+00:00,212.145.28.3,17
2018-12-27 00:00:00+00:00,217.193.96.38,13
2018-12-27 00:00:00+00:00,218.110.92.42,15
2018-12-27 00:00:00+00:00,219.250.54.156,9
2018-12-27 00:00:00+00:00,22.77.244.3,15
2018-12-27 00:00:00+00:00,24.84.118.22,12
2018-12-27 00:00:00+00:00,28.79.222.235,6
2018-12-27 00:00:00+00:00,29.191.132.135,9
2018-12-27 00:00:00+00:00,29.7.55.151,12
2018-12-27 00:00:00+00:00,31.10.156.116,9
2018-12-27 00:00:00+00:00,31.105.172.0,14
2018-12-27 00:00:00+00:00,31.230.154.2,11
2018-12-27 00:00:00+00:00,31.68.239.158,7
2018-12-27 00:00:00+00:00,32.184.215.252,6
2018-12-27 00:00:00+00:00,34.243.99.175,11
2018-12-27 00:00:00+00:00,37.195.55.80,14
2018-12-27 00:00:00+00:00,39.200.99.130,19
2018-12-27 00:00:00+00:00,4.38.166.46,13
2018-12-27 00:00:00+00:00,40.102.176.73,10
2018-12-27 00:00:00+00:00,41.135.212.43,10
2018-12-27 00:00:00+00:00,43.151.92.28,10
2018-12-27 00:00:00+00:00,45.84.9.99,19
2018-12-27 00:00:00+00:00,49.115.58.207,12
2018-12-27 00:00:00+00:00,5.194.54.49,19
2018-12-27 00:00:00+00:00,52.194.74.215,11
2018-12-27 00:00:00+00:00,54.117.27.246,9
2018-12-27 00:00:00+00:00,6.84.154.140,10
2018-12-27 00:00:00+00:00,61.211.234.20,14
2018-12-27 00:00:00+00:00,61.42.81.12,11
2018-12-27 00:00:00+00:00,62.84.10.196,10
2018-12-27 00:00:00+00:00,66.102.105.236,14
2018-12-27 00:00:00+00:00,69.175.109.216,17
2018-12-27 00:00:00+00:00,71.82.57.188,13
2018-12-27 00:00:00+00:00,73.100.232.52,14
2018-12-27 00:00:00+00:00,73.101.46.179,8
2018-12-27 00:00:00+00:00,74.208.242.252,11
2018-12-27 00:00:00+00:00,78.129.123.80,22
2018-12-27 00:00:00+00:00,78.154.217.1,9
2018-12-27 00:00:00+00:00,85.26.121.124,15
2018-12-27 00:00:00+00:00,86.180.238.224,11
2018-12-27 00:00:00+00:00,88.82.81.29,16
2018-12-27 00:00:00+00:00,9.83.197.217,11
2018-12-27 00:00:00+00:00,91.61.171.82,12
2018-12-27 00:00:00+00:00,93.32.202.25,14
2018-12-27 00:00:00+00:00,95.96.169.200,13
2018-12-27 00:00:00+00:00,97.18.172.32,14
2018-12-28 00:00:00+00:00,105.255.150.94,18
2018-12-28 00:00:00+00:00,106.207.68.66,15
2018-12-28 00:00:00+00:00,108.118.181.183,11
2018-12-28 00:00:00+00:00,108.239.104.186,13
2018-12-28 00:00:00+00:00,116.223.111.74,21
2018-12-28 00:00:00+00:00,116.63.99.130,14
2018-12-28 00:00:00+00:00,117.46.184.199,15
2018-12-28 00:00:00+00:00,118.98.5.87,20
2018-12-28 00:00:00+00:00,120.216.13.166,23
2018-12-28 00:00:00+00:00,122.48.142.238,20
2018-12-28 00:00:00+00:00,123.32.158.68,19
2018-12-28 00:00:00+00:00,126.146.255.214,14
2018-12-28 00:00:00+00:00,13.165.248.210,20
2018-12-28 00:00:00+00:00,130.235.44.142,14
2018-12-28 00:00:00+00:00,140.88.143.13,15
2018-12-28 00:00:00+00:00,148.216.130.201,17
2018-12-28 00:00:00+00:00,159.58.178.180,21
2018-12-28 00:00:00+00:00,161.80.241.156,14
2018-12-28 00:00:00+00:00,162.202.201.5,11
2018-12-28 00:00:00+00:00,165.31.128.38,16
2018-12-28 00:00:00+00:00,165.74.117.234,23
2018-12-28 00:00:00+00:00,173.59.17.188,14
2018-12-28 00:00:00+00:00,178.153.32.17,16
2018-12-28 00:00:00+00:00,178.254.115.203,13
2018-12-28 00:00:00+00:00,183.248.202.2,19
2018-12-28 00:00:00+00:00,188.21.126.200,19
2018-12-28 00:00:00+00:00,19.202.115.214,8
2018-12-28 00:00:00+00:00,194.35.150.231,19
2018-12-28 00:00:00+00:00,2.116.164.187,20
2018-12-28 00:00:00+00:00,204.226.44.132,15
2018-12-28 00:00:00+00:00,209.115.163.89,15
2018-12-28 00:00:00+00:00,213.201.225.92,12
2018-12-28 00:00:00+00:00,215.165.104.137,24
2018-12-28 00:00:00+00:00,215.178.88.41,14
2018-12-28 00:00:00+00:00,22.102.118.69,22
2018-12-28 00:00:00+00:00,220.147.237.150,14
2018-12-28 00:00:00+00:00,24.92.172.251,15
2018-12-28 00:00:00+00:00,25.209.99.194,15
2018-12-28 00:00:00+00:00,33.32.79.238,15
2018-12-28 00:00:00+00:00,38.76.52.215,30
2018-12-28 00:00:00+00:00,45.26.51.243,16
2018-12-28 00:00:00+00:00,52.251.179.174,11
2018-12-28 00:00:00+00:00,52.41.70.223,19
2018-12-28 00:00:00+00:00,54.205.103.223,26
2018-12-28 00:00:00+00:00,56.11.114.228,22
2018-12-28 00:00:00+00:00,57.25.88.184,16
2018-12-28 00:00:00+00:00,65.156.231.241,16
2018-12-28 00:00:00+00:00,68.116.99.141,18
2018-12-28 00:00:00+00:00,69.40.156.69,10
2018-12-28 00:00:00+00:00,71.41.135.118,20
2018-12-28 00:00:00+00:00,73.3.110.8,21
2018-12-28 00:00:00+00:00,75.23.26.138,17
2018-12-28 00:00:00+00:00,82.94.74.233,15
2018-12-28 00:00:00+00:00,9.131.50.89,12
2018-12-28 00:00:00+00:00,94.217.181.21,25
2018-12-29 00:00:00+00:00,108.188.208.68,8
2018-12-29 00:00:00+00:00,11.220.43.104,7
2018-12-29 00:00:00+00:00,11.88.190.213,6
2018-12-29 00:00:00+00:00,111.77.240.161,7
2018-12-29 00:00:00+00:00,113.82.58.144,7
2018-12-29 00:00:00+00:00,116.153.219.118,5
2018-12-29 00:00:00+00:00,117.63.98.179,5
2018-12-29 00:00:00+00:00,12.163.31.200,12
2018-12-29 00:00:00+00:00,13.67.203.168,10
2018-12-29 00:00:00+00:00,131.254.36.156,8
2018-12-29 00:00:00+00:00,14.39.173.98,5
2018-12-29 00:00:00+00:00,140.186.202.181,5
2018-12-29 00:00:00+00:00,147.69.206.110,9
2018-12-29 00:00:00+00:00,151.58.8.3,11
2018-12-29 00:00:00+00:00,152.84.2.136,10
2018-12-29 00:00:00+00:00,153.100.17.56,6
2018-12-29 00:00:00+00:00,16.248.120.160,11
2018-12-29 00:00:00+00:00,160.155.62.127,6
2018-12-29 00:00:00+00:00,161.42.193.140,12
2018-12-29 00:00:00+00:00,162.68.16.67,13
2018-12-29 00:00:00+00:00,165.127.8.251,7
2018-12-29 00:00:00+00:00,166.117.28.136,4
2018-12-29 00:00:00+00:00,166.4.32.203,3
2018-12-29 00:00:00+00:00,170.63.234.24,9
2018-12-29 00:00:00+00:00,171.57.116.142,6
2018-12-29 00:00:00+00:00,172.207.186.109,10
2018-12-29 00:00:00+00:00,175.199.216.221,9
2018-12-29 00:00:00+00:00,181.224.51.36,10
2018-12-29 00:00:00+00:00,185.50.191.182,10
2018-12-29 00:00:00+00:00,186.250.104.158,7
2018-12-29 00:00:00+00:00,19.102.23.2,10
2018-12-29 00:00:00+00:00,19.232.4.252,7
2018-12-29 00:00:00+00:00,192.15.90.194,4
2018-12-29 00:00:00+00:00,193.147.178.180,14
2018-12-29 00:00:00+00:00,193.75.143.168,4
2018-12-29 00:00:00+00:00,195.162.122.37,7
2018-12-29 00:00:00+00:00,198.196.10.253,9
2018-12-29 00:00:00+00:00,199.84.40.12,5
2018-12-29 00:00:00+00:00,200.245.202.177,8
2018-12-29 00:00:00+00:00,201.54.166.251,10
2018-12-29 00:00:00+00:00,203.163.154.147,13
2018-12-29 00:00:00+00:00,204.149.88.138,10
2018-12-29 00:00:00+00:00,205.105.42.167,10
2018-12-29 00:00:00+00:00,206.167.172.210,6
2018-12-29 00:00:00+00:00,207.109.57.231,10
2018-12-29 00:00:00+00:00,207.116.254.133,12
2018-12-29 00:00:00+00:00,209.238.222.89,5
2018-12-29 00:00:00+00:00,21.254.172.186,13
2018-12-29 00:00:00+00:00,22.72.193.38,6
2018-12-29 00:00:00+00:00,222.139.199.226,7
2018-12-29 00:00:00+00:00,24.100.42.9,4
2018-12-29 00:00:00+00:00,25.50.148.57,7
2018-12-29 00:00:00+00:00,27.28.251.125,9
2018-12-29 00:00:00+00:00,30.98.29.0,10
2018-12-29 00:00:00+00:00,32.18.197.253,13
2018-12-29 00:00:00+00:00,33.103.148.150,10
2018-12-29 00:00:00+00:00,33.188.57.158,12
2018-12-29 00:00:00+00:00,34.60.197.185,10
2018-12-29 00:00:00+00:00,35.150.40.207,6
2018-12-29 00:00:00+00:00,38.143.233.113,8
2018-12-29 00:00:00+00:00,4.52.187.252,11
2018-12-29 00:00:00+00:00,40.89.152.201,10
2018-12-29 00:00:00+00:00,42.166.86.157,6
2018-12-29 00:00:00+00:00,43.17.124.225,9
2018-12-29 00:00:00+00:00,48.253.214.1,9
2018-12-29 00:00:00+00:00,5.255.192.106,6
2018-12-29 00:00:00+00:00,51.105.59.110,6
2018-12-29 00:00:00+00:00,52.75.212.41,9
2018-12-29 00:00:00+00:00,55.33.148.118,16
2018-12-29 00:00:00+00:00,58.219.134.49,4
2018-12-29 00:00:00+00:00,59.23.229.9,6
2018-12-29 00:00:00+00:00,59.40.180.207,10
2018-12-29 00:00:00+00:00,60.82.85.74,9
2018-12-29 00:00:00+00:00,61.32.101.2,5
2018-12-29 00:00:00+00:00,61.9.48.244,10
2018-12-29 00:00:00+00:00,62.161.71.78,4
2018-12-29 00:00:00+00:00,62.50.72.87,8
2018-12-29 00:00:00+00:00,63.34.192.198,7
2018-12-29 00:00:00+00:00,66.208.174.4,7
2018-12-29 00:00:00+00:00,67.128.101.40,2
2018-12-29 00:00:00+00:00,67.241.252.69,8
2018-12-29 00:00:00+00:00,71.183.12.175,6
2018-12-29 00:00:00+00:00,74.210.21.20,7
2018-12-29 00:00:00+00:00,78.125.6.173,4
2018-12-29 00:00:00+00:00,82.53.88.124,7
2018-12-29 00:00:00+00:00,85.41.48.234,9
2018-12-29 00:00:00+00:00,88.11.150.233,4
2018-12-29 00:00:00+00:00,88.90.196.161,10
2018-12-29 00:00:00+00:00,90.71.183.180,7
2018-12-29 00:00:00+00:00,90.83.30.20,4
2018-12-29 00:00:00+00:00,94.179.235.183,6
2018-12-29 00:00:00+00:00,98.11.114.38,10
2018-12-29 00:00:00+00:00,98.31.232.208,4
2018-12-30 00:00:00+00:00,1.88.182.142,23
2018-12-30 00:00:00+00:00,10.192.207.205,10
2018-12-30 00:00:00+00:00,101.125.242.9,22
2018-12-30 00:00:00+00:00,102.136.77.13,21
2018-12-30 00:00:00+00:00,109.144.97.113,16
2018-12-30 00:00:00+00:00,109.230.223.197,14
2018-12-30 00:00:00+00:00,111.129.7.23,18
2018-12-30 00:00:00+00:00,111.220.222.144,12
2018-12-30 00:00:00+00:00,111.36.113.150,13
2018-12-30 00:00:00+00:00,116.0.221.63,18
2018-12-30 00:00:00+00:00,116.81.232.166,14
2018-12-30 00:00:00+00:00,118.101.78.152,10
2018-12-30 00:00:00+00:00,125.141.172.104,22
2018-12-30 00:00:00+00:00,130.40.56.0,14
2018-12-30 00:00:00+00:00,131.222.163.27,19
2018-12-30 00:00:00+00:00,133.120.221.150,21
2018-12-30 00:00:00+00:00,135.205.213.56,29
2018-12-30 00:00:00+00:00,137.57.18.218,15
2018-12-30 00:00:00+00:00,140.216.25.48,14
2018-12-30 00:00:00+00:00,141.136.235.223,22
2018-12-30 00:00:00+00:00,143.55.212.75,8
2018-12-30 00:00:00+00:00,144.202.47.169,17
2018-12-30 00:00:00+00:00,144.91.120.57,13
2018-12-30 00:00:00+00:00,148.193.128.92,12
2018-12-30 00:00:00+00:00,15.53.60.37,12
2018-12-30 00:00:00+00:00,153.251.198.196,16
2018-12-30 00:00:00+00:00,156.116.121.142,20
2018-12-30 00:00:00+00:00,158.169.119.13,18
2018-12-30 00:00:00+00:00,158.181.250.77,17
2018-12-30 00:00:00+00:00,163.236.190.251,18
2018-12-30 00:00:00+00:00,165.184.100.71,16
2018-12-30 00:00:00+00:00,166.68.244.249,23
2018-12-30 00:00:00+00:00,168.103.143.243,17
2018-12-30 00:00:00+00:00,17.214.232.139,17
2018-12-30 00:00:00+00:00,170.75.82.84,12
2018-12-30 00:00:00+00:00,172.39.143.12,14
2018-12-30 00:00:00+00:00,173.249.148.84,15
2018-12-30 00:00:00+00:00,176.176.50.70,16
2018-12-30 00:00:00+00:00,177.154.97.13,25
2018-12-30 00:00:00+00:00,177.248.149.250,24
2018-12-30 00:00:00+00:00,177.90.23.112,9
2018-12-30 00:00:00+00:00,179.185.34.103,10
2018-12-30 00:00:00+00:00,18.164.29.175,19
2018-12-30 00:00:00+00:00,18.222.37.128,18
2018-12-30 00:00:00+00:00,180.59.2.254,18
2018-12-30 00:00:00+00:00,185.132.28.148,19
2018-12-30 00:00:00+00:00,186.13.77.171,17
2018-12-30 00:00:00+00:00,186.85.104.78,10
2018-12-30 00:00:00+00:00,187.3.251.85,12
2018-12-30 00:00:00+00:00,189.240.124.124,17
2018-12-30 00:00:00+00:00,19.63.35.78,13
2018-12-30 00:00:00+00:00,195.53.198.87,16
2018-12-30 00:00:00+00:00,198.34.24.223,25
2018-12-30 00:00:00+00:00,20.203.211.163,10
2018-12-30 00:00:00+00:00,202.226.242.19,18
2018-12-30 00:00:00+00:00,204.202.20.22,14
2018-12-30 00:00:00+00:00,204.84.148.226,15
2018-12-30 00:00:00+00:00,21.93.40.53,15
2018-12-30 00:00:00+00:00,210.212.126.9,22
2018-12-30 00:00:00+00:00,215.187.131.59,17
2018-12-30 00:00:00+00:00,216.183.1.137,16
2018-12-30 00:00:00+00:00,216.238.137.212,13
2018-12-30 00:00:00+00:00,26.130.168.212,16
2018-12-30 00:00:00+00:00,27.64.132.0,7
2018-12-30 00:00:00+00:00,28.221.167.159,10
2018-12-30 00:00:00+00:00,33.206.63.43,17
2018-12-30 00:00:00+00:00,44.101.103.42,24
2018-12-30 00:00:00+00:00,44.108.22.151,21
2018-12-30 00:00:00+00:00,46.142.163.28,14
2018-12-30 00:00:00+00:00,47.222.132.0,21
2018-12-30 00:00:00+00:00,47.89.73.42,10
2018-12-30 00:00:00+00:00,52.45.118.98,13
2018-12-30 00:00:00+00:00,56.141.181.232,12
2018-12-30 00:00:00+00:00,61.44.232.191,15
2018-12-30 00:00:00+00:00,62.210.0.122,17
2018-12-30 00:00:00+00:00,62.239.147.221,21
2018-12-30 00:00:00+00:00,63.216.103.87,13
2018-12-30 00:00:00+00:00,73.100.177.185,25
2018-12-30 00:00:00+00:00,77.21.189.86,15
2018-12-30 00:00:00+00:00,77.94.235.119,10
2018-12-30 00:00:00+00:00,78.14.3.159,17
2018-12-30 00:00:00+00:00,78.207.46.68,16
2018-12-30 00:00:00+00:00,78.82.128.51,12
2018-12-30 00:00:00+00:00,83.119.75.43,16
2018-12-30 00:00:00+00:00,85.65.184.38,16
2018-12-30 00:00:00+00:00,89.72.121.13,15
2018-12-30 00:00:00+00:00,9.175.205.250,11
2018-12-30 00:00:00+00:00,9.89.39.114,19
2018-12-30 00:00:00+00:00,90.255.163.35,21
2018-12-30 00:00:00+00:00,91.164.104.100,17
2018-12-30 00:00:00+00:00,97.38.103.73,14
2018-12-31 00:00:00+00:00,10.197.51.54,14
2018-12-31 00:00:00+00:00,101.210.203.166,21
2018-12-31 00:00:00+00:00,104.145.47.85,14
2018-12-31 00:00:00+00:00,114.122.124.40,13
2018-12-31 00:00:00+00:00,118.26.208.97,17
2018-12-31 00:00:00+00:00,12.211.33.162,21
2018-12-31 00:00:00+00:00,122.251.57.134,20
2018-12-31 00:00:00+00:00,133.183.83.143,21
2018-12-31 00:00:00+00:00,140.188.224.189,14
2018-12-31 00:00:00+00:00,142.202.95.6,15
2018-12-31 00:00:00+00:00,150.170.210.126,11
2018-12-31 00:00:00+00:00,151.116.109.105,20
2018-12-31 00:00:00+00:00,153.150.211.94,15
2018-12-31 00:00:00+00:00,154.61.140.32,17
2018-12-31 00:00:00+00:00,156.123.128.246,24
2018-12-31 00:00:00+00:00,157.145.204.68,26
2018-12-31 00:00:00+00:00,170.27.91.105,16
2018-12-31 00:00:00+00:00,173.213.59.227,21
2018-12-31 00:00:00+00:00,176.128.120.164,19
2018-12-31 00:00:00+00:00,176.15.221.208,16
2018-12-31 00:00:00+00:00,176.245.178.177,14
2018-12-31 00:00:00+00:00,181.10.244.105,14
2018-12-31 00:00:00+00:00,181.97.22.167,22
2018-12-31 00:00:00+00:00,184.4.160.19,19
2018-12-31 00:00:00+00:00,186.241.47.33,17
2018-12-31 00:00:00+00:00,187.0.65.211,15
2018-12-31 00:00:00+00:00,191.187.106.125,15
2018-12-31 00:00:00+00:00,198.243.242.106,21
2018-12-31 00:00:00+00:00,200.18.76.98,17
2018-12-31 00:00:00+00:00,203.211.213.132,13
2018-12-31 00:00:00+00:00,208.164.251.168,15
2018-12-31 00:00:00+00:00,210.176.180.155,16
2018-12-31 00:00:00+00:00,211.190.212.144,17
2018-12-31 00:00:00+00:00,214.212.195.116,11
2018-12-31 00:00:00+00:00,219.127.110.158,16
2018-12-31 00:00:00+00:00,22.127.142.129,13
2018-12-31 00:00:00+00:00,22.137.114.214,12
2018-12-31 00:00:00+00:00,221.73.37.16,19
2018-12-31 00:00:00+00:00,222.229.25.229,13
2018-12-31 00:00:00+00:00,24.211.6.175,17
2018-12-31 00:00:00+00:00,27.99.181.237,30
2018-12-31 00:00:00+00:00,31.106.235.48,21
2018-12-31 00:00:00+00:00,37.26.53.177,15
2018-12-31 00:00:00+00:00,37.4.22.81,19
2018-12-31 00:00:00+00:00,37.67.111.219,13
2018-12-31 00:00:00+00:00,37.70.198.54,19
2018-12-31 00:00:00+00:00,39.120.61.78,22
2018-12-31 00:00:00+00:00,4.124.22.244,19
2018-12-31 00:00:00+00:00,44.135.121.72,13
2018-12-31 00:00:00+00:00,46.149.43.197,26
2018-12-31 00:00:00+00:00,47.197.35.192,10
2018-12-31 00:00:00+00:00,51.193.128.114,16
2018-12-31 00:00:00+00:00,54.46.166.242,20
2018-12-31 00:00:00+00:00,57.38.6.233,15
2018-12-31 00:00:00+00:00,59.170.4.135,16
2018-12-31 00:00:00+00:00,6.84.192.162,21
2018-12-31 00:00:00+00:00,60.229.212.153,17
2018-12-31 00:00:00+00:00,62.48.99.202,27
2018-12-31 00:00:00+00:00,65.34.165.14,16
2018-12-31 00:00:00+00:00,66.103.194.100,19
2018-12-31 00:00:00+00:00,66.37.135.177,15
2018-12-31 00:00:00+00:00,74.96.129.109,17
2018-12-31 00:00:00+00:00,85.126.232.185,17
2018-12-31 00:00:00+00:00,90.190.49.97,15
2018-12-31 00:00:00+00:00,92.52.115.137,20
2018-12-31 00:00:00+00:00,93.181.17.236,16
2018-12-31 00:00:00+00:00,99.123.247.92,15
2019-01-01 00:00:00+00:00,10.39.189.118,3
2019-01-01 00:00:00+00:00,104.147.143.172,12
2019-01-01 00:00:00+00:00,11.59.223.75,10
2019-01-01 00:00:00+00:00,116.221.219.245,9
2019-01-01 00:00:00+00:00,122.139.49.94,4
2019-01-01 00:00:00+00:00,122.222.204.185,8
2019-01-01 00:00:00+00:00,122.28.108.31,3
2019-01-01 00:00:00+00:00,124.104.82.0,8
2019-01-01 00:00:00+00:00,128.248.39.205,3
2019-01-01 00:00:00+00:00,139.130.206.73,8
2019-01-01 00:00:00+00:00,141.149.150.201,5
2019-01-01 00:00:00+00:00,150.94.156.15,5
2019-01-01 00:00:00+00:00,154.72.2.141,12
2019-01-01 00:00:00+00:00,156.57.43.34,5
2019-01-01 00:00:00+00:00,157.35.108.44,9
2019-01-01 00:00:00+00:00,158.171.39.12,14
2019-01-01 00:00:00+00:00,174.107.240.61,8
2019-01-01 00:00:00+00:00,175.162.137.63,7
2019-01-01 00:00:00+00:00,18.251.86.20,7
2019-01-01 00:00:00+00:00,183.110.144.192,6
2019-01-01 00:00:00+00:00,188.19.2.177,6
2019-01-01 00:00:00+00:00,19.170.92.186,11
2019-01-01 00:00:00+00:00,198.197.255.119,6
2019-01-01 00:00:00+00:00,200.118.30.80,6
2019-01-01 00:00:00+00:00,203.116.60.240,1
2019-01-01 00:00:00+00:00,204.80.207.46,5
2019-01-01 00:00:00+00:00,205.190.117.86,5
2019-01-01 00:00:00+00:00,209.167.176.120,10
2019-01-01 00:00:00+00:00,218.127.181.144,6
2019-01-01 00:00:00+00:00,28.75.5.70,10
2019-01-01 00:00:00+00:00,29.41.230.193,6
2019-01-01 00:00:00+00:00,31.21.145.148,6
2019-01-01 00:00:00+00:00,44.231.248.208,7
2019-01-01 00:00:00+00:00,47.116.145.0,10
2019-01-01 00:00:00+00:00,49.140.114.207,10
2019-01-01 00:00:00+00:00,56.194.17.192,2
2019-01-01 00:00:00+00:00,59.225.204.197,4
2019-01-01 00:00:00+00:00,59.229.151.98,8
2019-01-01 00:00:00+00:00,61.215.198.50,4
2019-01-01 00:00:00+00:00,63.119.102.130,6
2019-01-01 00:00:00+00:00,71.232.108.249,11
2019-01-01 00:00:00+00:00,73.96.6.118,7
2019-01-01 00:00:00+00:00,77.217.212.14,6
2019-01-01 00:00:00+00:00,83.84.253.207,6
2019-01-01 00:00:00+00:00,86.10.94.45,2
2019-01-01 00:00:00+00:00,9.183.136.219,6
2019-01-01 00:00:00+00:00,91.168.96.254,1
2019-01-01 00:00:00+00:00,92.150.183.51,13
2019-01-01 00:00:00+00:00,93.148.240.149,5
2019-01-01 00:00:00+00:00,96.149.57.135,5
2019-01-02 00:00:00+00:00,100.142.0.190,6
2019-01-02 00:00:00+00:00,100.188.62.13,6
2019-01-02 00:00:00+00:00,100.35.125.135,4
2019-01-02 00:00:00+00:00,101.85.77.193,5
2019-01-02 00:00:00+00:00,104.243.147.178,4
